episode_title,Media & Copyrights / Franchises & Series / Specific Media Items / Episodes & Chapters
oni_horns,Content / Objects / Audio & Music / Instruments
cutting_own_hair,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
humanoid_robot,Content / Objects / Technology & Electronics / Robotics & Cybernetics
glowing_hair,Visuals / Appearance / Head / Hair / Hair Features
inkblot,Metadata / Censorship / Censorship Method / Blur Censor
aviator_goggles,Visuals / Attire / Clothing Items / Headwear / Helmets
face_jewel,Visuals / Appearance / Head / Face / Facial Markings & Accessories
takahashi_kazuki_(style),Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
chabudai_(table),Content / Objects / Everyday Objects / Furniture & Decor
libra_(constellation),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
brown_sailor_collar,Visuals / Attire / Clothing Items / Neckwear
joint_lock,Visuals / Actions & Poses / Posture / Limb Positions
rabbit_on_shoulder,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
oarfish,Visuals / Appearance / Limbs & Appendages / Tentacles
white_shirt,Visuals / Attire / Clothing Items / Topwear
tehepero,Content / Objects / Technology & Electronics / Other Tech
white_streaks,Visuals / Attire / Clothing Items / Legwear
at_knifepoint,Content / Objects / Weapons / Melee Weapons / Bladed
sticky_note,Content / Objects / Everyday Objects / Stationery
single_leg_bodysuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
nissan_fairlady_z,Content / Objects / Vehicles / Land Vehicles
person_on_head,Visuals / Appearance / Head / Other Head Features
pincushion,Visuals / Appearance / Head / Eyes / Pupils / Pupil Shape
imperial_aquila,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
anus_cutout,Content / Sexual Content / Anatomy / Anus
husband_and_husband,Content / Living Things / People / Relationships
shark_girl,Content / Living Things / Animals / Fish & Aquatic Life
onii-shota,Media & Copyrights / Characters / By Franchise / Girls' Frontline
hanging_scroll,Visuals / Composition & Style / Image Composition / Format & Medium
black_fur,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
wakizashi,Content / Objects / Weapons / Melee Weapons / Swords
torn_sweater,Visuals / Attire / Clothing Items / Topwear
cerberus,Content / Living Things / Mythical & Fictional Creatures / Monsters
yume_no_tsue,Media & Copyrights / Characters / By Franchise / Touhou Project
stuffed_duck,Content / Living Things / Animals / Birds
contrail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
kitsune,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
belt_buckle,Visuals / Attire / Clothing Items / Neckwear
flower_ornament,Visuals / Appearance / Head / Ears / Ear Accessories
croissant,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
blue_gemstone,Metadata / Materials & Substances / Natural Materials / Minerals & Ores
mouse_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
dive!_(love_live!),Media & Copyrights / Characters / By Franchise / Azur Lane
see-through_silhouette,Visuals / Appearance / Torso / Breasts / Breast Visibility
milk_carton,Content / Objects / Everyday Objects / Containers
xbox_360,Content / Objects / Games & Entertainment / Video Games (as objects)
checkered_skirt,Visuals / Attire / Clothing Items / Bottomwear
keyblade,Content / Objects / Weapons / Melee Weapons / Bladed
torn_bodysuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
chinese_armor,Content / Objects / Armor & Shields / Modern Armor
pee,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
nemophila_(flower),Content / Living Things / Plants / Specific Plants
counter,Metadata / Censorship / Censorship Method / Bar Censor
offering_leash,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
layered_bikini,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
on_food,Content / Objects / Food & Drink / Food Related
naizuri,Media & Copyrights / Characters / By Franchise / Azur Lane
alternate_shiny_pokemon,Content / Objects / Fictional & Specific Objects / Pokemon Objects
song_name,Media & Copyrights / Franchises & Series / Specific Media Items / Songs & Music
red_snake,Content / Living Things / Animals / Reptiles & Amphibians
afterglow,Visuals / Composition & Style / Lighting / Time of Day
=_=,Visuals / Appearance / Head / Face / Facial Expressions / Neutral/Other
pug,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
bored,Content / Objects / Games & Entertainment / Board Games & Pieces
goodbye,Metadata / Language & Communication / Words & Responses / Negative
smelling_clothes,Visuals / Attire / Clothing Styles & Features / Clothing Features
anya_(spy_x_family)_(cosplay),Media & Copyrights / Characters / By Franchise / Girls' Frontline
barioth_(armor),Content / Objects / Armor & Shields / Modern Armor
andon_(lighting),Visuals / Composition & Style / Lighting / Light Types
footwear_ribbon,Visuals / Attire / Clothing Items / Footwear / Shoes
pink_headphones,Visuals / Appearance / Head / Ears / Ear Accessories
gunpod,Content / Objects / Weapons / Ranged Weapons / Firearms
epiphyllum,Content / Living Things / Plants / Specific Plants
multicolored_hair,Visuals / Appearance / Head / Hair / Hair Color
bob_cut,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
roots_(hair),Visuals / Appearance / Head / Hair / Hair Features
penis_over_eyes,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Actions & Interactions
long_eyelashes,Visuals / Appearance / Head / Hair / Hair Style / Long Styles
cuddling,Content / Sexual Content / Sex Acts / Non-Penetrative Sex
grey_theme,Visuals / Composition & Style / Colors / Color Themes
bikini_skirt,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
square_neckline,Visuals / Attire / Clothing Items / Neckwear
riding_animal,Content / Living Things / Animals / Other Animals
bread_bun,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
face_down,Visuals / Appearance / Head / Face / Facial Expressions / Negative
toned_female,Visuals / Appearance / Torso / Breasts / Breast Shape & Description
cooler,Visuals / Composition & Style / Environmental Conditions / Climate Features
notes,Metadata / Management & Organization / Informational / Annotated
groom,Visuals / Attire / Clothing Items / Full Body
starfish_hair_ornament,Visuals / Appearance / Head / Ears / Ear Accessories
sagittarius_(zodiac),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
storm_attacker,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
aoshidan_school_uniform,Visuals / Attire / Clothing Items / Full Body
naked_dogeza,Content / Sexual Content / Nudity & Exposure / Full Nudity
donburi,Metadata / Food & Cuisine / Food Types / Dishes & Prepared Food
yaoi_(object),Content / Sexual Content / Sexual Attire & Objects / Other Items
head_flag,Visuals / Attire / Clothing Items / Headwear / Hats
armored_vehicle,Content / Objects / Vehicles / Land Vehicles
tokyo_(city),Content / Concepts & Themes / Settings & Locations / Geographic Locations / Cities & Locations
coiled,Visuals / Appearance / Limbs & Appendages / Tentacles
flower_wreath,Visuals / Attire / Clothing Items / Headwear / Crowns & Tiaras
walking_on_liquid,Visuals / Actions & Poses / Movement & Actions / Locomotion
hand_on_wall,Visuals / Actions & Poses / Gestures / One-Hand Gestures
ofuda_on_nipples,Metadata / Censorship / Censored Content / Nipple Censor
pantyhose_under_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
centurion_(tank),Content / Objects / Vehicles / Land Vehicles
ratite,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
battery,Metadata / Materials & Substances / Energy & Fluids / Energy Forms
frenulum_piercing,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Anatomy
on_liquid,Metadata / Materials & Substances / Energy & Fluids / Fluids & Liquids
tentacle_hair,Visuals / Appearance / Limbs & Appendages / Tentacles
have_to_pee,Content / Sexual Content / Sexual Themes & States / Fluids
coffee_grinder,Content / Objects / Everyday Objects / Tools
scared,Visuals / Appearance / Head / Face / Facial Expressions / Negative
holox,Content / Objects / Technology & Electronics / Other Tech
inarizushi,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
button_gap,Visuals / Actions & Poses / Movement & Actions / Interactions
small_nipples,Metadata / Censorship / Censored Content / Nipple Censor
pink_gemstone,Metadata / Materials & Substances / Natural Materials / Minerals & Ores
spiked_bat,Content / Objects / Weapons / Melee Weapons / Blunt
dark_areolae,Visuals / Appearance / Torso / Breasts / Breast Shape & Description
knit_hat,Visuals / Attire / Clothing Items / Headwear / Hats
paper_fan,Metadata / Source & Provenance / Origin & Type / Fan Art
faceless,Visuals / Appearance / Head / Face / Facial Expressions / Neutral/Other
jelleton,Visuals / Appearance / Limbs & Appendages / Tentacles
wax,Visuals / Appearance / Torso / Genitalia & Groin / Pubic Hair
box_tie,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
hagane_vocaloid,Media & Copyrights / Characters / By Franchise / Vocaloid
broken_window,Metadata / Source & Provenance / Source Status / Bad Source
tanuki,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
undressing_another,Content / Sexual Content / Sexual Attire & Objects / Other Items
invisible_floor,Content / Concepts & Themes / Settings & Locations / Interior Spaces / Indoor Features
arabesque_(pose),Visuals / Actions & Poses / Posture / Basic Positions
splendor_of_tranquil_waters_(genshin_impact),Media & Copyrights / Characters / By Franchise / Genshin Impact
otaku,Media & Copyrights / Franchises & Series / By Genre / Anime & Manga
jungle_gym,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Recreational Spaces
string_tie,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
boar_mask,Visuals / Appearance / Head / Head Accessories / Masks
open_cloak,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
multiple_thigh_straps,Visuals / Appearance / Limbs & Appendages / Wings / Wing Number & Location
grabbing_own_hair,Visuals / Appearance / Head / Hair / Hair Actions & Objects
crinoline,Visuals / Attire / Clothing Items / Underwear & Lingerie
orange_innertube,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
;o,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
coat_lift,Visuals / Attire / Clothing Items / Neckwear
holocouncil,Metadata / Censorship / Censorship Method / Light Censor
pink_weapon,Content / Objects / Weapons / Fictional & Other Weapons
red_butterfly,Visuals / Appearance / Limbs & Appendages / Wings / Wing Actions & Interactions
on_rock,Metadata / Materials & Substances / Natural Materials / Minerals & Ores
ribbon,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Braid
puka_puka,Content / Objects / Fictional & Specific Objects / Pokemon Objects
glory_hole,Content / Sexual Content / Anatomy / Anus
floral_print,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
karate,Content / Concepts & Themes / Actions & Activities / Sports
low-cut_armhole,Visuals / Appearance / Torso / Lower Torso
rapid_punches,Content / Objects / Weapons / Melee Weapons / Blunt
crater,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
rod_of_remorse,Content / Objects / Weapons / Melee Weapons / Polearms
smegma,Content / Sexual Content / Anatomy / Male Genitalia
sticker_on_face,Visuals / Appearance / Head / Face / Facial Markings & Accessories
demon_horns,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
balance_scale,Visuals / Actions & Poses / Posture / Body Inclination
looking_past_viewer,Visuals / Composition & Style / Image Composition / View Angle
holding_crayon,Content / Objects / Everyday Objects / Stationery
cutting_mat,Content / Objects / Materials / Food Materials
striped_headband,Visuals / Attire / Clothing Items / Headwear / Bands
princess_peach_(cosplay),Media & Copyrights / Creators & Copyrights / Cosplayers
matador,Visuals / Appearance / Torso / Upper Torso
keizoku_(emblem),Media & Copyrights / Characters / By Franchise / Fire Emblem
catching,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
owl_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
book_holster,Content / Objects / Weapons / Ranged Weapons / Firearms
roegadyn,Metadata / Management & Organization / Requests / Character Request
tied_dress,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
color_timer,Visuals / Composition & Style / Colors / Partial Coloring
sugar_cube,Content / Objects / Food & Drink / Drinks
pants_tucked_in,Visuals / Attire / Clothing Items / Bottomwear
yellow_ribbon,Visuals / Attire / Clothing Items / Headwear / Bands
dive_ball,Content / Objects / Fictional & Specific Objects / Pokemon Objects
traditional_halo,Content / Objects / Armor & Shields / Modern Armor
blue_shrug,Visuals / Appearance / Head / Face / Facial Expressions / Neutral/Other
cold_pack,Content / Objects / Everyday Objects / Containers
ro-500_(kancolle)_(cosplay),Media & Copyrights / Characters / By Franchise / Kantai Collection
fukujinzuke,Metadata / Food & Cuisine / Food Types / Condiments & Sauces
cross-laced_one-piece_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
black_garter_straps,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
long_toes,Visuals / Appearance / Limbs & Appendages / Legs & Feet
wet_panties,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
wilted_flower,Content / Living Things / Plants / Specific Plants
saber_(weapon),Content / Objects / Weapons / Melee Weapons / Swords
sharp_fingernails,Visuals / Appearance / Limbs & Appendages / Arms & Hands
scuba,Metadata / Miscellaneous Items / Specialized Equipment / Safety Equipment
holding_ticket,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
vertical-striped_one-piece_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
skeletal_arm,Visuals / Appearance / Limbs & Appendages / Arms & Hands
disguise,Visuals / Appearance / Head / Head Accessories / Masks
pokemon_on_lap,Content / Objects / Fictional & Specific Objects / Pokemon Objects
map,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
see-through_sarong,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
credits_page,Media & Copyrights / Creators & Copyrights / Authors & Directors
mizuna_girls'_academy_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
hadanugi_dousa,Media & Copyrights / Characters / By Franchise / Hunter X Hunter
unbuttoning,Visuals / Appearance / Torso / Breasts / Breast Visibility
garland_(decoration),Visuals / Attire / Clothing Items / Neckwear
pink_check_school_(idolmaster),Media & Copyrights / Characters / By Franchise / Girls Und Panzer
army,Media & Copyrights / Characters / By Franchise / Arknights
purple_horns,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
3girls,Media & Copyrights / Characters / By Franchise / Girls' Frontline
model_ship,Content / Objects / Vehicles / Sea Vehicles
stuffed_wolf,Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
spiked_shoes,Visuals / Attire / Clothing Items / Footwear / Shoes
cross_calibur_(fate),Media & Copyrights / Characters / By Franchise / Fate Series
tsuganoki_second_junior_high_school_uniform,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
black_hole,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
kinomoto_sakura_(cosplay),Media & Copyrights / Characters / By Franchise / Touhou Project
thumb_ring,Visuals / Actions & Poses / Gestures / One-Hand Gestures
column_lineup,Visuals / Composition & Style / Colors / Palettes
against_table,Metadata / Censorship / Censorship Method / Bar Censor
lotus_leaf,Content / Living Things / Plants / Specific Plants
holding_over_opposite_shoulder,Visuals / Actions & Poses / Posture / Body Inclination
monkey_mask,Visuals / Appearance / Head / Head Accessories / Masks
torn_skin,Visuals / Appearance / Body / Skin
groin,Visuals / Appearance / Torso / Genitalia & Groin / Pubic Hair
flexing,Visuals / Actions & Poses / Posture / Specific Poses
capsule,Content / Objects / Everyday Objects / Containers
alternate_ears,Visuals / Appearance / Head / Ears / Ear Types / Other Ears
curtain_call_challenge_(meme),Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
h&k_usp,Content / Objects / Weapons / Ranged Weapons / Firearms
porcelain,Content / Objects / Everyday Objects / Personal Items
centaur,Content / Living Things / Mythical & Fictional Creatures / Specific Fictional Species
hands_in_pocket,Visuals / Actions & Poses / Gestures / One-Hand Gestures
black_nightgown,Content / Sexual Content / Sexual Attire & Objects / Lingerie
pot,Content / Objects / Everyday Objects / Containers
gemini_(zodiac),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
plaid_socks,Visuals / Attire / Clothing Items / Legwear
folding_screen,Content / Concepts & Themes / Settings & Locations / Interior Spaces / Indoor Features
year_of_the_rabbit,Metadata / Time & Temporal / Calendar / Years
happy_halloween,Events & Culture / Holidays & Celebrations / Holiday Themes
bandaid_on_nose,Visuals / Appearance / Head / Face / Facial Markings & Accessories
oral,Content / Sexual Content / Sex Acts / Oral Sex
alternate_eyewear,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
breakfast,Content / Objects / Food & Drink / Food Types
hair_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
turntable,Content / Objects / Audio & Music / Audio Equipment
strawberry_milk,Content / Objects / Food & Drink / Drinks
kissing_forehead,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
anmitsu_(dessert),Metadata / Food & Cuisine / Food Types / Snacks & Desserts
coin_flip,Content / Objects / Games & Entertainment / Card Games & Cards
fur-trimmed_kimono,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
holoforce,Content / Objects / Armor & Shields / Fictional Armor
stuffed_carrot,Content / Objects / Food & Drink / Food Related
swiss_roll,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
arcade_stick,Media & Copyrights / Characters / By Franchise / Street Fighter
gazebo,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Enclosures
symmetrical_hand_pose,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
grey_ascot,Visuals / Attire / Clothing Items / Neckwear
water_lily_flower,Content / Living Things / Plants / Specific Plants
expectation_vs._reality,Content / Concepts & Themes / Abstract Concepts / Conceptual Themes / Success & Failure
pink_pupils,Visuals / Appearance / Head / Eyes / Pupils / Symbol Pupils
floating_card,Content / Objects / Games & Entertainment / Card Games & Cards
arm_between_breasts,Visuals / Appearance / Torso / Breasts / Breast Actions & Interactions
logo,Media & Copyrights / Characters / By Type / Official Mascot
cat_hat,Content / Living Things / Animals / Other Animals
scar_on_chin,Visuals / Appearance / Head / Face / Facial Markings & Accessories
bodystocking,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
neptune_(planet),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
gakuran,Visuals / Attire / Clothing Items / Full Body
separated_legs,Visuals / Appearance / Limbs & Appendages / Legs & Feet
forced_orgasm,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Non-Consensual (Simulated)
electric_guitar,Content / Objects / Audio & Music / Instruments
two-tone_skirt,Visuals / Attire / Clothing Items / Bottomwear
stitched_leg,Visuals / Appearance / Limbs & Appendages / Legs & Feet
nipple_tassels,Metadata / Censorship / Censored Content / Nipple Censor
head_tilt,Visuals / Actions & Poses / Posture / Body Inclination
wide_brim,Visuals / Appearance / Head / Hair / Hair Style / Tall Styles
on_banana,Content / Objects / Food & Drink / Food Types
feather_dress,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
holding_folder,Content / Objects / Everyday Objects / Containers
hugging_object,Content / Objects / Everyday Objects / Personal Items
phoenix,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
knotted_penis,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Actions & Interactions
wading,Content / Living Things / Animals / Fish & Aquatic Life
heart_lock_(kantai_collection),Media & Copyrights / Characters / By Franchise / Kantai Collection
january,Metadata / Time & Temporal / Calendar / Months
footprints,Visuals / Appearance / Limbs & Appendages / Legs & Feet
stirrup_footwear,Visuals / Attire / Clothing Items / Footwear / Boots
retaining_wall,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
calamity_queller_(genshin_impact),Media & Copyrights / Characters / By Franchise / Genshin Impact
ring_(sonic),Content / Objects / Fictional & Specific Objects / Pokemon Objects
hair_over_eyes,Visuals / Appearance / Head / Hair / Hair Features
suspended_congress,Metadata / Censorship / Censorship Status / Censored
o-ring_collar,Visuals / Attire / Clothing Items / Neckwear
splashing,Content / Sexual Content / Sexual Themes & States / Fluids
tube_dress,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
honda_nsx,Content / Objects / Vehicles / Land Vehicles
red_border,Visuals / Composition & Style / Colors / Partial Coloring
print_dress,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
mouse_costume,Media & Copyrights / Characters / By Type / Official Mascot
animal_on_hand,Content / Living Things / Animals / Other Animals
brushing_another's_hair,Visuals / Appearance / Head / Hair / Hair Actions & Objects
parasite,Content / Living Things / Animals / Insects & Arachnids
moe2017,Metadata / Management & Organization / Requests / Tagme
grabbing_own_ass,Visuals / Appearance / Torso / Genitalia & Groin / Ass & Anus / Ass Actions & Interactions
toga,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
briefs,Visuals / Attire / Clothing Items / Bottomwear
seasons,Metadata / Time & Temporal / Calendar / Seasons
misono_gakuen_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
pinwheel_hair_ornament,Visuals / Appearance / Head / Ears / Ear Accessories
cleft_chin,Visuals / Appearance / Head / Face / Facial Features
scylla,Visuals / Appearance / Limbs & Appendages / Tentacles
sticker_on_leg,Visuals / Attire / Clothing Items / Legwear
bugles_(food),Metadata / Food & Cuisine / Food Types / Snacks & Desserts
hongbao,Metadata / Source & Provenance / Content Origin / Paid Reward
torn_pantyhose,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
urinal,Content / Sexual Content / Anatomy / Anus
serving,Metadata / Food & Cuisine / Cooking & Food Preparation / Cooking Methods
zipping,Visuals / Attire / Clothing Styles & Features / Clothing Features
hair_ornament,Visuals / Appearance / Head / Hair / Hair Actions & Objects
two-tone_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
red_aura,Visuals / Appearance / Head / Eyes / Eye Color & Iris
elizabeth_bathory_(brave)_(fate)_(cosplay),Media & Copyrights / Characters / By Franchise / Fate Series
calendar_(object),Metadata / Time & Temporal / Time Events / Regular Events
long_nipples,Metadata / Censorship / Censored Content / Nipple Censor
lace_thighhighs,Visuals / Attire / Clothing Items / Legwear
cracked_screen,Metadata / Technical Info / Image Quality / Flaws
eye_of_horus,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
parted_lips,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
aqua_socks,Visuals / Attire / Clothing Items / Legwear
palette_hair_ornament,Visuals / Appearance / Head / Hair / Hair Features
military_coat,Visuals / Attire / Clothing Items / Footwear / Boots
cow_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Type
plague_doctor_mask,Visuals / Appearance / Head / Head Accessories / Masks
mattress,Content / Objects / Everyday Objects / Furniture & Decor
shirt_behind_neck,Visuals / Attire / Clothing Items / Neckwear
stomach_punch,Visuals / Appearance / Torso / Lower Torso
rei_no_pool,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Recreational Spaces
lace-trimmed_bra,Content / Sexual Content / Sexual Attire & Objects / Lingerie
rouge_(makeup),Visuals / Appearance / Head / Face / Facial Markings & Accessories
rolling_sleeves_up,Visuals / Attire / Clothing Items / Handwear
hoop_skirt,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
toilet_stall,Content / Concepts & Themes / Settings & Locations / Interior Spaces / Indoor Features
bloated,Visuals / Appearance / Torso / Breasts / Breast Size
cunnilingus_gesture,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Actions & Interactions
post_guild_war_celebration,Events & Culture / Holidays & Celebrations / Anniversaries & Milestones
mole_on_arm,Visuals / Appearance / Limbs & Appendages / Arms & Hands
drink,Content / Objects / Food & Drink / Drinks
toyota_sprinter_trueno,Content / Objects / Vehicles / Land Vehicles
pink_cloak,Visuals / Attire / Clothing Items / Handwear
fox_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
brown_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
cinnamiku_hairstyle,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
geass,Media & Copyrights / Franchises & Series / By Name / Kantai Collection
holding_chair,Visuals / Actions & Poses / Posture / Basic Positions
camera_phone,Metadata / Technical Info / Image Quality / Edits & Modifications
youkai_watch_(object),Content / Objects / Fictional & Specific Objects / Pokemon Objects
furry_male,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Actions & Interactions
hakuo_school_uniform,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
pointing_forward,Visuals / Actions & Poses / Posture / Body Inclination
on_animal,Content / Living Things / Animals / Other Animals
bath_of_blood,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
front-tie_bra,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Braid
studying,Content / Concepts & Themes / Abstract Concepts / Science & Logic
horse_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
back_peek,Visuals / Appearance / Torso / Breasts / Breast Visibility
bollard,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
checkered_dress,Visuals / Attire / Clothing Items / Legwear
mismatched_socks,Visuals / Attire / Clothing Items / Legwear
palace_of_dragon_(idolmaster),Media & Copyrights / Characters / By Franchise / Dragon Quest
cropped_head,Visuals / Appearance / Head / Other Head Features
guiding_hand,Visuals / Actions & Poses / Gestures / One-Hand Gestures
a_certain_high_school_gym_uniform,Visuals / Attire / Clothing Items / Full Body
wet_and_messy,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
notebook,Content / Objects / Everyday Objects / Stationery
blue_coat,Metadata / Censorship / Censorship Method / Blur Censor
under_bridge,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
chest_tuft,Visuals / Appearance / Torso / Upper Torso
object_head,Visuals / Appearance / Head / Other Head Features
paint,Visuals / Composition & Style / Colors / Palettes
too_many_scoops,Content / Objects / Food & Drink / Food Related
black_shorts,Visuals / Attire / Clothing Items / Bottomwear
wet_male_underwear,Visuals / Attire / Clothing Items / Underwear & Lingerie
platform_boots,Visuals / Attire / Clothing Items / Footwear / Boots
paperclip,Content / Objects / Everyday Objects / Stationery
huffing,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
white_innertube,Visuals / Appearance / Head / Eyes / Sclera
sounding,Content / Concepts & Themes / Sound & Language / Sound Effects
spoken_venus_symbol,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
plaid_dress,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
drinking_fountain,Content / Objects / Food & Drink / Drinks
trap_door,Content / Objects / Weapons / Explosives & Thrown
five_of_clubs,Content / Objects / Games & Entertainment / Card Games & Cards
small_penis_humiliation,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Actions & Interactions
hairstyle_switch,Visuals / Appearance / Head / Hair / Hair Style / Textured Styles
lips,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
tomato,Metadata / Food & Cuisine / Food Types / Condiments & Sauces
arm_fins,Visuals / Appearance / Limbs & Appendages / Arms & Hands
cuntboy,Content / Sexual Content / Anatomy / Anus
fur_jacket,Visuals / Attire / Clothing Items / Topwear
fruit_on_head,Visuals / Appearance / Head / Head Accessories / Headgear
w_corp._(identity)_(project_moon),Media & Copyrights / Media Types & Projects / Collaborative Projects
guitar_strap,Content / Objects / Audio & Music / Instruments
scottish_fold,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
tailjob,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
reactive_armor,Content / Objects / Armor & Shields / Modern Armor
chakram,Content / Objects / Weapons / Melee Weapons / Bladed
gourmet_research_society_(blue_archive),Metadata / Food & Cuisine / Food Types / Dishes & Prepared Food
king_saw,Content / Objects / Weapons / Melee Weapons / Swords
holding_grenade,Content / Objects / Weapons / Explosives & Thrown
american_flag_pants,Visuals / Attire / Clothing Items / Bottomwear
bush,Content / Living Things / Plants / Specific Plants
netnavi,Content / Objects / Vehicles / Sea Vehicles
blazer,Visuals / Attire / Clothing Items / Topwear
pale_eye,Visuals / Appearance / Head / Eyes / Sclera
yellow_shawl,Visuals / Attire / Clothing Items / Topwear
